comment_id,body,rating
UgztP4lVR-Epv5HlSXN4AaABAg,stretch past minut mark ad revenu se,0
Ugw3sxLwikkGsUza7hh4AaABAg,make no sens sold new phone noth,0
Ugz5bQgZRZ6jTEgT0Op4AaABAg,talk damn much like get point,0
UgxUfNJxwDxAOC232dV4AaABAg,do reali have brain unsubscrib,0
UgzZubyLG5FtZu7qlal4AaABAg,big time scam,0
UgwL7IT4PTdLHXFi2LJ4AaABAg,fake replac phone wast time click bait bs,0
UgwUGEgHVDte55u3Pzd4AaABAg,talk much,0
UgzceIPX4VnLLnFTPGZ4AaABAg,mega idiot award goe,0
UgzSMwb88ntjkYHQYaN4AaABAg,id recycl his face,0
UgwS5xQLLnyIzNUS4bp4AaABAg,god dang twat,0
Ugxy3Jv2eVWijEXl9T54AaABAg,that fuck up,0
Ugzf0iCip78s2KSesWx4AaABAg,percent bulshit,0
UgyZ5LrNN1v4QH4yS-l4AaABAg,guy lok like stereotyp egocentr youtub,0
Ugx7k0eN0L8F87MJ5eZ4AaABAg,purchas dolar fake,0
UgxC49Cii-xZCQnea8t4AaABAg,has punchabl face,0
UgyM_aK79CyzrMJyKSx4AaABAg,omg anoy,0
UgwCmnUaK3WqGICoPZN4AaABAg,damn hurt,0
UgzHtjlOCFYGwKj2wC94AaABAg,rubish vid not make thing like futur wast mg damn time,0
Ugy48bn0dnUqLEtxSG94AaABAg,though,0
Ugx-P1ogCGKJc4ULfzV4AaABAg,an idiot,0
Ugz1EJ6K2F0CYUX5NrN4AaABAg,not give away one fan recogn you,0
UgyI5hLjBfIN99uVWDt4AaABAg,im trash trash stupid im unsubscrib,0
UgzFdmc8AsKGrNko3cR4AaABAg,guy stupid,0
UgxtvuN5Ay0imviXHDp4AaABAg,preti dumb even tho it not real could have donat someon who not have anyrh,0
UgxWTYFMpYW2Z3KqkIF4AaABAg,compuls liar,0
Ugw5fddkpCzkg0rYziF4AaABAg,would ever do,0
UgyDeSXXppzEqLkTP7p4AaABAg,idiot,0
UgwDghsKi_E8H3xYe-V4AaABAg,crazi man k,0
UgzeDtn_dQWyx5TDsKB4AaABAg,im not anoy sold an iphon it becaus fake,0
UgyqfDrwh3rt-v2R6294AaABAg,hurt heart like kil babi por thing young shouldv given smh,0
Ugyw23xW3I1M7xzi2rl4AaABAg,unsubscrib,0
Ugz5kWwnyzGf_Itoxah4AaABAg,no dumb,0
Ugz1pty4W7n7hshhG5V4AaABAg,stupid guy,0
UgyGYe_yPrIVxW9IrMl4AaABAg,have punchabl face,0
UgwF673F4qFD38Mxpbh4AaABAg,hes fake,0
UgztTgWzeiClMQp4Xkd4AaABAg,can not fuck move around,0
Ugxo2RWpZiVb6i0dGO54AaABAg,physicali hate,0
UgyAm8sujQSPCMVi-Mh4AaABAg,dumb,0
UgxCigQ72-pcjQOMZ_h4AaABAg,fel act as like fuck tard,0
UgxyJe4ETbYhO1sVn1Z4AaABAg,what actuali wrong with dude,0
UgxDoft4XV0B5pY9q-14AaABAg,wast time dumba shouldv got back,0
UgwkHi8FfFqozu7c4KJ4AaABAg,first video se alreadi fake god job,0
UgyxOmvheXI9zGew9Y94AaABAg,fake,0
UgwzyOax_drXWG3jOiN4AaABAg,spoil as rich kid spend dolar leav machin,0
Ugzv58zTMeZfpDgPMop4AaABAg,knew fake,0
Ugy-UnErAg23Btoph3x4AaABAg,mese up,0
